mapping(ms), replan(ms), sfc(ms), mpc(ms), df(ms), 
0, 0.001903, 1.14515, 1.92214, 0.000655, 
0, 0.002115, 1.12863, 1.92313, 0.000808, 
0, 0.003022, 1.14174, 1.89445, 0.000937, 
0, 0.002634, 1.3489, 2.1066, 0.001271, 
0, 0.002564, 1.1713, 1.95502, 0.001494, 
0, 0.004604, 2.06971, 3.4173, 0.001076, 
0, 0.002753, 1.21909, 1.85851, 0.000889, 
0, 0.002628, 1.1563, 1.70445, 0.000678, 
0, 0.003544, 1.96404, 3.03518, 0.001029, 
0, 0.002444, 1.1206, 1.67903, 0.000731, 
0, 0.002325, 1.16357, 1.76545, 0.001052, 
0, 0.003505, 1.16266, 1.78235, 0.001283, 
0, 0.002127, 1.16515, 1.71787, 0.000557, 
0, 0.004088, 1.4798, 1.68656, 0.000784, 
0, 0.001925, 1.17673, 1.69441, 0.000519, 
0, 0.003009, 1.17149, 1.71899, 0.00067, 
0, 0.006476, 1.17784, 1.73613, 0.000645, 
0, 0.002039, 1.17048, 1.72827, 0.000685, 
0, 0.001879, 1.16989, 1.74153, 0.000711, 
0, 0.00325, 1.13484, 1.71856, 0.000908, 
0, 0.002427, 1.11834, 1.79474, 0.000797, 
0, 0.002373, 1.15327, 1.80804, 0.000696, 
0, 0.002327, 1.13687, 1.73198, 0.000709, 
0, 0.002019, 1.12925, 1.76047, 0.000882, 
0, 0.001769, 1.12918, 1.73817, 0.000734, 
0, 0.002353, 1.10805, 1.75368, 0.000798, 
0, 0.003226, 1.13261, 1.76024, 0.000722, 
0, 0.002447, 1.10298, 1.7379, 0.001122, 
0, 0.00224, 1.1747, 1.74493, 0.000593, 
0, 0.002307, 1.14659, 1.79261, 0.000639, 
0, 0.002183, 1.13494, 1.82017, 0.0009, 
0, 0.002261, 1.13649, 1.86607, 0.000792, 
0, 0.00224, 1.16402, 1.84259, 0.000948, 
0, 0.002949, 1.14095, 1.78005, 0.000644, 
0, 0.003077, 1.14468, 1.79618, 0.000809, 
0, 0.002123, 1.1304, 1.784, 0.001139, 
0, 0.002907, 1.17322, 1.88476, 0.000759, 
0, 0.004643, 1.9, 3.07257, 0.000985, 
0, 0.0033, 1.9629, 2.56196, 0.000944, 
0, 0.002322, 1.181, 1.86549, 0.000642, 
0, 0.002969, 2.01194, 3.37441, 0.001162, 
0, 0.003518, 1.75387, 1.82905, 0.000927, 
0, 0.002812, 1.96666, 3.28686, 0.001151, 
0, 0.002861, 1.92702, 3.02323, 0.000906, 
0, 0.003, 1.94824, 2.66498, 0.000751, 
0, 0.003507, 1.98778, 3.27839, 0.001178, 
0, 0.004058, 1.95448, 3.2066, 0.001199, 
0, 0.00402, 1.94905, 2.58537, 0.000753, 
0, 0.001899, 1.12739, 1.80328, 0.000804, 
0, 0.002649, 1.54074, 2.63699, 0.000908, 
0, 0.003723, 1.83376, 3.04501, 0.000935, 
0, 0.002419, 1.15975, 1.93362, 0.001544, 
0, 0.001918, 1.12171, 1.81459, 0.001083, 
0, 0.003827, 1.84587, 3.13982, 0.001201, 
0, 0.004417, 1.64673, 1.74588, 0.000956, 
0, 0.001963, 1.16426, 1.7414, 0.000681, 
0, 0.001659, 1.14672, 1.71263, 0.001064, 
0, 0.00183, 1.10477, 1.76984, 0.00071, 
0, 0.00201, 1.09298, 1.82137, 0.000814, 
0, 0.003334, 2.00124, 3.19898, 0.002339, 
0, 0.002038, 1.27512, 1.88055, 0.001158, 
0, 0.002128, 1.19798, 1.89166, 0.000742, 
0, 0.002615, 1.81365, 3.07012, 0.001212, 
0, 0.003006, 1.91873, 3.05395, 0.001143, 
0, 0.00313, 1.29629, 1.96342, 0.000664, 
0, 0.001839, 1.25002, 1.93459, 0.000674, 
0, 0.002521, 1.33377, 1.9003, 0.000968, 
0, 0.001527, 1.17731, 1.86929, 0.001137, 
0, 0.00316, 1.9413, 3.14708, 0.001518, 
0, 0.002254, 1.19944, 1.97751, 0.001067, 
0, 0.002126, 1.16949, 1.92704, 0.000739, 
0, 0.002615, 1.22736, 1.81821, 0.000769, 
0, 0.002578, 1.44621, 1.84113, 0.000629, 
0, 0.001897, 1.14628, 1.81895, 0.000728, 
0, 0.003023, 1.1814, 1.84555, 0.000743, 
0, 0.002027, 1.18796, 1.80236, 0.000962, 
0, 0.00238, 1.1618, 1.83577, 0.001098, 
0, 0.003121, 1.9485, 2.9356, 0.000631, 
0, 0.001763, 1.1201, 1.77995, 0.000619, 
0, 0.002529, 1.21846, 1.90983, 0.000739, 
0, 0.002181, 1.15167, 1.90474, 0.000829, 
0, 0.002757, 1.21413, 1.8422, 0.000708, 
0, 0.001859, 1.13099, 1.77756, 0.000733, 
0, 0.002116, 1.17016, 1.79163, 0.001383, 
0, 0.002071, 1.1962, 1.99698, 0.000694, 
0, 0.002061, 1.14931, 1.78093, 0.000734, 
0, 0.001864, 1.16693, 1.86302, 0.000596, 
0, 0.002494, 1.26028, 1.98787, 0.000877, 
0, 0.001765, 1.14199, 1.7878, 0.000757, 
0, 0.002398, 1.1574, 1.80049, 0.000807, 
0, 0.003457, 2.07667, 3.55529, 0.00117, 
0, 0.003161, 2.04625, 2.79243, 0.000804, 
0, 0.002779, 1.21361, 2.02747, 0.000894, 
0, 0.002144, 1.1818, 1.97815, 0.000762, 
0, 0.002926, 1.15162, 1.90437, 0.000823, 
0, 0.0022, 1.69878, 3.43612, 0.001645, 
0, 0.002046, 1.21055, 1.95048, 0.001205, 
0, 0.003172, 1.97456, 3.34862, 0.001111, 
0, 0.002602, 1.16212, 1.95606, 0.001094, 
0, 0.002829, 1.90791, 2.13998, 0.001642, 
0, 0.002495, 1.10261, 1.92916, 0.001979, 
0, 0.004119, 1.61293, 1.85791, 0.000833, 
0, 0.002, 1.32569, 1.95016, 0.000778, 
0, 0.003113, 2.02037, 3.3522, 0.001067, 
0, 0.002394, 1.13119, 1.90652, 0.000845, 
0, 0.001451, 1.09679, 1.97914, 0.000573, 
0, 0.003571, 1.94612, 3.2902, 0.001676, 
0, 0.003117, 1.96431, 2.93909, 0.001304, 
0, 0.003487, 1.91233, 3.07031, 0.001006, 
0, 0.00324, 1.93843, 3.32547, 0.000995, 
0, 0.003186, 1.66465, 1.88085, 0.000944, 
0, 0.001876, 1.13549, 1.83057, 0.000694, 
0, 0.001838, 1.14433, 1.79746, 0.001013, 
0, 0.002241, 1.22246, 1.98612, 0.000696, 
0, 0.001981, 1.12345, 1.80775, 0.000716, 
0, 0.004768, 1.18636, 1.80497, 0.000665, 
0, 0.001783, 1.11087, 1.90443, 0.001195, 
0, 0.003158, 2.0708, 3.33274, 0.001399, 
0, 0.003183, 1.6937, 1.89112, 0.001149, 
0, 0.001544, 1.29914, 1.95314, 0.000577, 
0, 0.00187, 1.10475, 1.88357, 0.000579, 
0, 0.001744, 1.14481, 1.74868, 0.000861, 
0, 0.002896, 1.13781, 1.82203, 0.001333, 
0, 0.001955, 1.12557, 1.75048, 0.000908, 
0, 0.001581, 1.13288, 1.92082, 0.000529, 
0, 0.001808, 1.09165, 1.63416, 0.000704, 
0, 0.001418, 1.18109, 2.10637, 0.000599, 
0, 0.002775, 1.27678, 1.86475, 0.000688, 
0, 0.002029, 1.23636, 2.06401, 0.000633, 
0, 0.001383, 1.10128, 1.66001, 0.000546, 
0, 0.002649, 1.21342, 1.904, 0.001262, 
0, 0.002517, 1.08189, 1.55716, 0.000805, 
0, 0.001682, 1.17405, 1.92366, 0.001162, 
0, 0.002074, 1.20345, 1.80702, 0.000971, 
0, 0.001632, 1.21135, 1.9085, 0.000593, 
0, 0.002608, 1.25695, 1.71076, 0.000559, 
0, 0.001952, 1.15077, 1.72816, 0.001087, 
0, 0.002567, 1.16712, 1.65663, 0.000839, 
0, 0.002174, 1.24623, 1.90215, 0.000853, 
0, 0.002017, 1.7893, 2.85643, 0.001301, 
0, 0.001843, 1.88396, 2.4947, 0.000738, 
0, 0.001748, 1.16743, 1.81597, 0.000929, 
0, 0.002072, 1.17723, 1.96973, 0.000653, 
0, 0.0019, 1.11081, 1.76654, 0.000819, 
0, 0.002145, 1.23507, 1.82643, 0.000778, 
0, 0.002263, 1.1638, 1.78037, 0.000882, 
0, 0.001887, 1.12845, 1.72859, 0.000692, 
0, 0.001881, 1.28051, 2.0364, 0.001321, 
0, 0.003233, 1.11287, 1.8019, 0.001555, 
0, 0.001981, 1.12905, 1.84082, 0.001261, 
0, 0.002205, 1.20009, 1.753, 0.000759, 
0, 0.002613, 1.96074, 3.07872, 0.000716, 
0, 0.002265, 1.10818, 1.78311, 0.000767, 
0, 0.00184, 1.1569, 1.86346, 0.001093, 
0, 0.001745, 1.12751, 1.93009, 0.000934, 
0, 0.002178, 1.17226, 1.91722, 0.000677, 
0, 0.002062, 1.2122, 1.8616, 0.000936, 
0, 0.002386, 1.91756, 2.7831, 0.000883, 
0, 0.001472, 1.12699, 1.88907, 0.000598, 
0, 0.001432, 1.10563, 1.62635, 0.000687, 
0, 0.004987, 1.17339, 1.66269, 0.000811, 
0, 0.001701, 1.1922, 1.97231, 0.000785, 
0, 0.002829, 1.19849, 1.88532, 0.000695, 
0, 0.00258, 1.32772, 1.92964, 0.000671, 
0, 0.002186, 1.19897, 1.9316, 0.000816, 
0, 0.002422, 1.38611, 1.90748, 0.000702, 
0, 0.002038, 1.20429, 1.81076, 0.000733, 
0, 0.002347, 1.35056, 1.83819, 0.000722, 
0, 0.001967, 1.18916, 1.82329, 0.001219, 
0, 0.002098, 1.08037, 1.64986, 0.000558, 
0, 0.002357, 1.11232, 1.62692, 0.000953, 
0, 0.002095, 1.18314, 1.78835, 0.000696, 
0, 0.00183, 1.17925, 1.94174, 0.000562, 
0, 0.001351, 1.22888, 2.09573, 0.000674, 
0, 0.001511, 1.11421, 1.90728, 0.000712, 
0, 0.003251, 1.94564, 3.37489, 0.00128, 
0, 0.002027, 1.13902, 1.83223, 0.00089, 
0, 0.001646, 1.2207, 1.98634, 0.000766, 
0, 0.002196, 2.00549, 3.43664, 0.001032, 
0, 0.002461, 1.78725, 3.19751, 0.001868, 
0, 0.002295, 1.91906, 3.02051, 0.000985, 
0, 0.003134, 1.93749, 2.6126, 0.00076, 
0, 0.002143, 1.2708, 1.8213, 0.000601, 
0, 0.001416, 1.18099, 1.91231, 0.001042, 
0, 0.001535, 1.17689, 1.90192, 0.001015, 
0, 0.003464, 1.95886, 2.87029, 0.000766, 
0, 0.003246, 1.56945, 1.89737, 0.00068, 
0, 0.001976, 1.2092, 1.96214, 0.000739, 
0, 0.00151, 1.16398, 1.88836, 0.000715, 
0, 0.001037, 1.13068, 1.74331, 0.001317, 
0, 0.002024, 1.1636, 1.74927, 0.000727, 
0, 0.00221, 1.25716, 1.60066, 0.000891, 
0, 0.001618, 1.26449, 2.15338, 0.001089, 
0, 0.001435, 1.16787, 1.80019, 0.000595, 
0, 0.002598, 1.33908, 1.83357, 0.000769, 
0, 0.003459, 1.80458, 1.83068, 0.00088, 
0, 0.002283, 1.31685, 1.9614, 0.001652, 
0, 0.002285, 1.24669, 1.93924, 0.000922, 
0, 0.00205, 1.2374, 1.85434, 0.00092, 
0, 0.002772, 1.90115, 1.71336, 0.000717, 
0, 0.001456, 1.07813, 1.60217, 0.000863, 
0, 0.00304, 2.05151, 3.31361, 0.001089, 
0, 0.001646, 1.16308, 1.86163, 0.001077, 
0, 0.002759, 1.8796, 3.19765, 0.00096, 
0, 0.006249, 1.85685, 3.13387, 0.000972, 
0, 0.00277, 1.98385, 2.54205, 0.000763, 
0, 0.001654, 1.17738, 1.93716, 0.000503, 
0, 0.001379, 1.11221, 1.87106, 0.000491, 
0, 0.002118, 1.09629, 1.81557, 0.000922, 
0, 0.002367, 1.14825, 4.46818, 0.001049, 
0, 0.002589, 1.16727, 4.51864, 0.000801, 
0, 0.002592, 1.15755, 3.06176, 0.00079, 
0, 0.004141, 1.88782, 4.26134, 0.00061, 
0, 0.00334, 1.98165, 3.93469, 0.001317, 
0, 0.002796, 1.16744, 3.11103, 0.000972, 
0, 0.003523, 1.90265, 5.18253, 0.00066, 
0, 0.001718, 1.08475, 5.05104, 0.000878, 
0, 0.001817, 1.11373, 4.93121, 0.000569, 
0, 0.00215, 1.14481, 4.62725, 0.000673, 
0, 0.003796, 1.4392, 4.43913, 0.00087, 
0, 0.001762, 1.1502, 4.46195, 0.000857, 
0, 0.001713, 1.13175, 4.45929, 0.000838, 
0, 0.002479, 1.13034, 4.46821, 0.000688, 
0, 0.002061, 1.17909, 3.27196, 0.00058, 
0, 0.002669, 1.15384, 3.23528, 0.000772, 
0, 0.001676, 1.12632, 4.05567, 0.001018, 
0, 0.00185, 1.16247, 4.18073, 0.001054, 
0, 0.003644, 1.63625, 4.38778, 0.0011, 
0, 0.00431, 1.9435, 7.73542, 0.001629, 
0, 0.003911, 1.88998, 3.67607, 0.0013, 
0, 0.00229, 1.15205, 2.84919, 0.000631, 
0, 0.002124, 1.19416, 3.68568, 0.000828, 
0, 0.002103, 1.15724, 3.54827, 0.000815, 
0, 0.002457, 1.12891, 2.84548, 0.000956, 
0, 0.002949, 1.32067, 2.94377, 0.000767, 
0, 0.001926, 1.14636, 3.74147, 0.000775, 
0, 0.002378, 1.12258, 3.87366, 0.000772, 
0, 0.001944, 1.12622, 3.63133, 0.000677, 
0, 0.00294, 1.15693, 3.72066, 0.000788, 
0, 0.003624, 1.93293, 6.34883, 0.000823, 
0, 0.003077, 1.90512, 4.47804, 0.000764, 
0, 0.001752, 1.10112, 3.27861, 0.000609, 
0, 0.002059, 1.14316, 3.1464, 0.000616, 
0, 0.003041, 1.29186, 3.94371, 0.001848, 
0, 0.003883, 1.31029, 3.0792, 0.000909, 
0, 0.004256, 1.9481, 5.92204, 0.001282, 
0, 0.003866, 2.03019, 6.16548, 0.001993, 
0, 0.004358, 1.58017, 3.01076, 0.000832, 
0, 0.002604, 1.19985, 3.30447, 0.000646, 
0, 0.00194, 1.19113, 3.3782, 0.000833, 
0, 0.002041, 1.15979, 2.87963, 0.000703, 
0, 0.001934, 1.20427, 3.04212, 0.000938, 
0, 0.002688, 1.22089, 3.02835, 0.00067, 
0, 0.001796, 1.14754, 2.20438, 0.00068, 
0, 0.002019, 1.20526, 3.07476, 0.000935, 
0, 0.003504, 1.98091, 6.64237, 0.001132, 
0, 0.003762, 1.83107, 2.69632, 0.000891, 
0, 0.002013, 1.18721, 2.55923, 0.000918, 
0, 0.001728, 1.155, 2.29998, 0.001391, 
0, 0.002669, 1.20062, 3.09005, 0.000878, 
0, 0.002171, 1.22744, 2.2503, 0.000824, 
0, 0.002544, 1.17572, 3.17707, 0.000913, 
0, 0.002953, 1.23182, 3.39949, 0.000831, 
0, 0.003229, 1.65433, 3.28009, 0.000737, 
0, 0.002744, 1.14198, 3.59168, 0.000687, 
0, 0.001989, 1.12005, 3.3268, 0.000889, 
0, 0.004102, 1.89525, 4.79083, 0.000672, 
0, 0.002209, 1.18945, 3.01653, 0.000898, 
0, 0.001779, 1.0965, 2.51162, 0.000864, 
0, 0.003355, 1.90311, 4.57147, 0.001201, 
0, 0.003351, 1.85769, 3.6167, 0.000727, 
0, 0.003905, 1.8643, 2.5785, 0.000719, 
0, 0.002648, 1.10082, 2.47263, 0.000809, 
0, 0.002102, 1.2252, 2.63794, 0.000624, 
0, 0.002635, 1.12531, 2.1399, 0.001515, 
0, 0.001884, 1.0926, 2.13913, 0.000752, 
0, 0.002339, 1.15669, 2.09265, 0.000968, 
0, 0.002401, 1.2065, 1.61661, 0.000694, 
0, 0.001747, 1.12269, 1.63765, 0.000747, 
0, 0.002362, 1.2022, 1.59222, 0.000789, 
0, 0.001939, 1.1658, 1.59123, 0.000801, 
0, 0.004351, 2.0022, 2.84154, 0.001851, 
0, 0.002502, 1.22091, 1.67029, 0.001047, 
0, 0.002033, 1.16487, 1.5863, 0.000721, 
0, 0.001582, 1.21314, 1.55662, 0.000581, 
0, 0.002976, 1.91091, 1.59342, 0.000932, 
0, 0.00315, 1.96173, 2.69713, 0.001578, 
0, 0.00198, 1.20856, 1.60826, 0.000887, 
0, 0.003125, 1.92546, 2.48966, 0.000654, 
0, 0.002906, 1.56753, 1.50111, 0.000659, 
0, 0.001794, 1.17639, 1.57681, 0.000788, 
0, 0.003417, 1.27143, 1.70276, 0.001104, 
0, 0.003218, 1.29107, 1.73067, 0.001958, 
0, 0.002186, 1.32044, 1.77229, 0.001083, 
0, 0.002868, 1.3403, 1.75597, 0.00078, 
0, 0.002769, 1.25285, 1.71038, 0.000812, 
0, 0.00213, 1.18467, 1.73484, 0.001014, 
0, 0.003023, 1.18506, 1.59723, 0.000608, 
0, 0.002279, 1.19558, 1.59453, 0.000616, 
0, 0.001812, 1.18809, 1.6573, 0.000832, 
0, 0.002228, 1.19075, 1.685, 0.000812, 
0, 0.002101, 1.23681, 1.68789, 0.000821, 
0, 0.003454, 2.06946, 2.62656, 0.000693, 
0, 0.004037, 2.09487, 2.0433, 0.00093, 
0, 0.001932, 1.1712, 1.6814, 0.000758, 
0, 0.001786, 1.23002, 1.70457, 0.000883, 
0, 0.001572, 1.20396, 1.67071, 0.001052, 
0, 0.001778, 1.17931, 1.63458, 0.000508, 
0, 0.002284, 1.21473, 1.64739, 0.000781, 
0, 0.001956, 1.29654, 1.76621, 0.000908, 
0, 0.002749, 1.19899, 1.74177, 0.000632, 
0, 0.001832, 1.18459, 1.74239, 0.000818, 
0, 0.002063, 1.16534, 1.69602, 0.000613, 
0, 0.002395, 1.24669, 1.69322, 0.0007, 
0, 0.001721, 1.22942, 1.71574, 0.00086, 
0, 0.002435, 1.24231, 1.72335, 0.000782, 
0, 0.002599, 1.21162, 1.77354, 0.000814, 
0, 0.001932, 1.21154, 1.72602, 0.000772, 
0, 0.002275, 1.19119, 1.73396, 0.000695, 
0, 0.001881, 1.20181, 1.74727, 0.000613, 
0, 0.001801, 1.16947, 1.7199, 0.000646, 
0, 0.002012, 1.20842, 1.69598, 0.000599, 
0, 0.001794, 1.21378, 1.75044, 0.000842, 
0, 0.002915, 1.66539, 1.83514, 0.000633, 
0, 0.001831, 1.19707, 1.68609, 0.000923, 
0, 0.003675, 1.27263, 1.72356, 0.000683, 
0, 0.001736, 1.22651, 1.85716, 0.000651, 
0, 0.002143, 1.63938, 1.97211, 0.000711, 
0, 0.001441, 1.18709, 3.27077, 0.000617, 
0, 0.002927, 1.80774, 3.3271, 0.001342, 
0, 0.001926, 1.22067, 1.95475, 0.001381, 
0, 0.001928, 1.161, 1.8097, 0.000845, 
0, 0.002255, 1.23646, 1.88063, 0.000812, 
0, 0.00197, 1.16062, 1.79893, 0.001436, 
0, 0.003521, 1.98361, 2.60263, 0.000674, 
0, 0.003117, 2.03057, 2.95433, 0.000767, 
0, 0.002605, 1.2269, 2.02927, 0.000704, 
0, 0.002218, 1.23155, 1.96857, 0.00061, 
0, 0.00162, 1.1993, 1.91369, 0.000594, 
0, 0.0033, 1.29643, 1.89051, 0.00105, 
0, 0.002599, 1.22851, 1.90225, 0.001316, 
0, 0.003168, 1.23482, 1.80965, 0.000939, 
0, 0.002437, 1.1958, 1.95272, 0.001001, 
0, 0.001938, 1.50967, 1.90836, 0.000864, 
0, 0.002284, 1.20357, 1.9581, 0.000773, 
0, 0.002232, 1.07119, 1.94548, 0.000701, 
0, 0.002544, 1.23141, 1.90164, 0.000721, 
0, 0.002446, 1.11102, 1.75718, 0.001636, 
0, 0.001894, 1.10987, 1.75224, 0.000578, 
0, 0.002779, 1.28708, 1.82215, 0.001197, 
0, 0.001698, 1.12365, 1.80302, 0.00115, 
0, 0.002907, 1.15483, 1.83858, 0.000598, 
0, 0.00208, 1.18296, 1.9601, 0.000401, 
0, 0.002468, 1.07525, 1.68102, 0.00062, 
0, 0.00212, 1.05415, 1.78929, 0.000867, 
0, 0.002107, 1.25332, 1.98419, 0.000798, 
0, 0.002086, 1.20393, 1.98235, 0.000745, 
0, 0.001834, 1.10548, 1.83906, 0.001036, 
0, 0.002297, 1.10137, 1.80188, 0.000991, 
0, 0.001762, 1.12878, 1.88256, 0.000632, 
0, 0.002835, 1.17311, 1.93077, 0.000805, 
0, 0.002536, 1.09927, 2.0225, 0.000908, 
0, 0.00258, 1.19671, 2.00149, 0.001249, 
0, 0.00214, 1.09177, 1.98128, 0.000601, 
0, 0.002322, 1.15679, 2.0688, 0.000775, 
0, 0.00183, 1.09171, 1.85681, 0.000716, 
0, 0.004854, 1.07957, 1.80946, 0.000543, 
0, 0.003771, 1.96928, 2.53621, 0.001006, 
0, 0.002086, 1.18677, 1.82712, 0.000628, 
0, 0.001898, 1.1201, 1.88354, 0.000763, 
0, 0.001863, 1.10466, 1.87157, 0.000755, 
0, 0.001811, 1.11317, 1.78775, 0.001283, 
0, 0.005209, 1.10716, 1.88463, 0.001045, 
0, 0.002394, 1.10374, 1.81723, 0.000786, 
0, 0.001787, 1.09331, 1.88336, 0.000658, 
0, 0.002605, 1.18323, 1.83804, 0.000689, 
0, 0.002229, 1.07978, 1.8099, 0.000574, 
0, 0.002071, 1.07528, 1.76225, 0.000711, 
0, 0.002519, 1.11772, 1.82978, 0.000896, 
0, 0.001816, 1.05824, 1.78367, 0.000869, 
0, 0.002969, 1.78631, 2.93998, 0.001079, 
0.002827, 0.001917, 0.873196, 0.414906, 0.00102, 
0, 0.014127, 0.876148, 0.407765, 0.000538, 
0, 0.013443, 0.859228, 0.493489, 0.000676, 
0, 0.011863, 0.847103, 0.499574, 0.000676, 
0, 0.020278, 0.908966, 0.502742, 0.001034, 
0, 0.012763, 0.885311, 0.49705, 0.000641, 
0, 0.016957, 0.847747, 0.463107, 0.000751, 
0, 0.021976, 1.38425, 0.471874, 0.000774, 
0, 0.013549, 0.852298, 0.553973, 0.001031, 
0, 0.012161, 0.889804, 0.464592, 0.00127, 
0, 0.021078, 1.17793, 0.362247, 0.000694, 
0, 0.013779, 0.961645, 0.453688, 0.000634, 
0, 0.017708, 1.16124, 0.471312, 0.000807, 
0, 0.013279, 0.881742, 0.568421, 0.000924, 
0, 0.021124, 1.44607, 0.581803, 0.000759, 
0, 0.017543, 1.04066, 0.41543, 0.001062, 
0.020423, 0.0138, 0.867962, 0.427907, 0.000891, 
0, 0.014952, 0.883529, 0.41597, 0.000709, 
0, 0.016385, 0.888088, 0.318042, 0.000658, 
0, 0.012786, 0.875286, 0.298721, 0.00057, 
0, 0.012597, 0.83827, 0.408106, 0.00069, 
0, 0.01397, 0.879998, 0.420334, 0.000812, 
0, 0.022087, 1.44834, 0.608936, 0.001061, 
0, 0.017513, 1.44233, 0.549, 0.000789, 
0, 0.016736, 0.918131, 0.366507, 0.000612, 
0, 0.013496, 0.869268, 0.382628, 0.000897, 
0, 0.014482, 0.869513, 0.374246, 0.000676, 
0, 0.013447, 0.889934, 0.406373, 0.000672, 
0, 0.015647, 0.863473, 0.489249, 0.000933, 
0, 0.01321, 0.848833, 0.497593, 0.001005, 
0, 0.017144, 0.829644, 0.463628, 0.000974, 
0.008097, 0.0127, 0.837602, 0.485204, 0.00086, 
0, 0.016433, 0.8368, 0.471822, 0.000833, 
0, 0.01258, 0.846703, 0.473809, 0.000651, 
0.007077, 0.012642, 0.867492, 0.464065, 0.001253, 
0, 0.012756, 0.859763, 0.46632, 0.000983, 
0, 0.013933, 0.867509, 0.46175, 0.000789, 
0, 0.021007, 1.38677, 0.681433, 0.000773, 
0, 0.015541, 0.833666, 0.443296, 0.000593, 
0, 0.015042, 0.864065, 0.459664, 0.000736, 
0, 0.013338, 0.847499, 0.458372, 0.001082, 
0, 0.018918, 0.99509, 0.458521, 0.000753, 
0, 0.01697, 0.842796, 0.481378, 0.000766, 
0, 0.013434, 0.81462, 0.471754, 0.00055, 
0, 0.014198, 0.865061, 0.479843, 0.000803, 
0, 0.013317, 0.829668, 0.481098, 0.00083, 
0.009404, 0.0152, 0.855522, 0.494914, 0.000915, 
0, 0.013796, 0.8698, 0.459693, 0.00105, 
0, 0.013485, 0.830872, 0.465662, 0.000878, 
0, 0.012945, 0.839955, 0.453158, 0.000622, 
0, 0.012509, 0.899587, 0.548693, 0.001075, 
0.021644, 0.014265, 0.869249, 0.458022, 0.001403, 
0, 0.021353, 1.44232, 0.773044, 0.001381, 
0, 0.018445, 1.47331, 0.741466, 0.001521, 
0.022861, 0.01349, 0.833122, 0.451412, 0.000807, 
0, 0.011901, 0.839957, 0.440359, 0.000583, 
0, 0.021182, 1.39711, 0.551066, 0.001063, 
0, 0.013075, 0.800841, 0.470097, 0.000735, 
0, 0.021861, 1.43484, 0.788338, 0.001273, 
0, 0.018223, 1.29052, 0.724381, 0.001085, 
0, 0.012399, 0.83087, 0.442622, 0.000877, 
0, 0.016961, 1.28434, 0.750126, 0.001037, 
0.009994, 0.018509, 1.2968, 0.72635, 0.000878, 
0, 0.019641, 1.42712, 0.763243, 0.001063, 
0, 0.020166, 1.38187, 0.756619, 0.000735, 
0, 0.014325, 0.858687, 0.484868, 0.000862, 
0, 0.013805, 0.83204, 0.476128, 0.000736, 
0.020383, 0.014532, 0.840244, 0.470285, 0.000599, 
0, 0.013447, 0.855165, 0.461097, 0.000841, 
0, 0.012988, 0.83643, 0.455386, 0.001024, 
0, 0.012306, 0.831075, 0.479825, 0.000899, 
0.023769, 0.016841, 0.831492, 0.51783, 0.001014, 
0, 0.021822, 1.45489, 0.760822, 0.001319, 
0, 0.016513, 1.23804, 0.479948, 0.000787, 
0, 0.013106, 0.847765, 0.443546, 0.000574, 
0, 0.012626, 0.815473, 0.565762, 0.000595, 
0.018289, 0.015598, 0.848965, 0.470456, 0.000846, 
0, 0.022431, 1.42735, 0.779127, 0.001325, 
0, 0.016492, 0.878139, 0.460681, 0.000979, 
0, 0.013455, 0.850541, 0.448809, 0.00065, 
0, 0, 0, 0, 0, 
0.006663, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.010156, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.019297, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.014381, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.021423, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.010382, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.010962, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.011758, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.010033, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.019938, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.01166, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.010652, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
